file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0893,1,0.98617667,0.9551678,0.97625446,0.9952383,0.97127616,0.9768226780000001
C018,Escherichia coli K-12 BW25113,BW25113_0894,0,0.4452291,0.52165765,0.4970836,0.55253947,0.15139431,0.43358082600000003
C018,Escherichia coli K-12 BW25113,BW25113_0895,0,0.10143505,0.12435632,0.080637865,0.05789059,0.0024699585,0.07335795669999999
C018,Escherichia coli K-12 BW25113,BW25113_0896,0,0.13775411,0.1171162,0.08942925,0.1858019,0.0060309777,0.10722648754000001
C018,Escherichia coli K-12 BW25113,BW25113_0897,0,0.05937309,0.049182896,0.052354623,0.02722646,0.009656636,0.039558740999999994
C018,Escherichia coli K-12 BW25113,BW25113_0898,0,0.011714985,0.0014980942,0.040356636,0.006086969,0.010063844,0.01394410564
C018,Escherichia coli K-12 BW25113,BW25113_0899,0,0.006423402,0.17509502,0.008104751,0.03000318,0.017863482,0.047497966999999995
C018,Escherichia coli K-12 BW25113,BW25113_0900,0,0.014015575,0.0016059582,0.002985868,0.033553295,0.02410641,0.015253421239999999
C018,Escherichia coli K-12 BW25113,BW25113_0901,0,0.002085632,0.0014566156,0.012711148,0.01573951,0.002085104,0.00681560192
C018,Escherichia coli K-12 BW25113,BW25113_0902,0,0.030604327,0.08580706,0.15445943,0.40699485,0.107179165,0.1570089664
C018,Escherichia coli K-12 BW25113,BW25113_0903,0,0.13697831,0.3166955,0.20364094,0.17187023,0.08452627,0.18274225000000002
C018,Escherichia coli K-12 BW25113,BW25113_0904,0,0.013395565,0.0047473623,0.09929838,0.009005527,0.057565913,0.03680254946
C018,Escherichia coli K-12 BW25113,BW25113_0905,0,0.020120308,0.2385191,0.001974881,0.022203743,0.028457355,0.062255077400000004
C018,Escherichia coli K-12 BW25113,BW25113_0906,0,0.033238743,0.025078254,0.10641707,0.05470679,0.025614962,0.0490111638
C018,Escherichia coli K-12 BW25113,BW25113_0907,0,0.044170476,0.118498646,0.7616638,0.41179788,0.5312634,0.3734788404
C018,Escherichia coli K-12 BW25113,BW25113_0908,0,0.84568346,0.8814563,0.7067202,0.8021266,0.9823002,0.8436573519999999
C018,Escherichia coli K-12 BW25113,BW25113_0909,0,0.5086531,0.5386685,0.57926,0.35532802,0.2399599,0.44437390400000004
C018,Escherichia coli K-12 BW25113,BW25113_0910,0,0.85458916,0.9683782,0.9240461,0.9710995,0.9799566,0.9396139120000001
C018,Escherichia coli K-12 BW25113,BW25113_0911,1,0.66528773,0.90221536,0.9480569,0.87049174,0.9174039,0.8606911260000001
C018,Escherichia coli K-12 BW25113,BW25113_0912,0,0.088610776,0.21592902,0.07591934,0.04043229,0.033150412,0.09080836760000001
C018,Escherichia coli K-12 BW25113,BW25113_0913,0,0.3534722,0.18197368,0.09395758,0.052207634,0.054685183,0.1472592554
C018,Escherichia coli K-12 BW25113,BW25113_0914,1,0.9916924,0.98149085,0.9870134,0.9937132,0.97656745,0.9860954599999999
C018,Escherichia coli K-12 BW25113,BW25113_0915,1,0.92147934,0.97946185,0.97931445,0.9929389,0.9905567,0.9727502479999999
C018,Escherichia coli K-12 BW25113,BW25113_0916,0,0.02919837,0.021683263,0.032778326,0.0016602309,0.34831113,0.08672626398000001
C018,Escherichia coli K-12 BW25113,BW25113_0917,0,0.8606312,0.6178423,0.8105485,0.8177437,0.92519796,0.806392732
C018,Escherichia coli K-12 BW25113,BW25113_0918,1,0.89894,0.9589096,0.98003036,0.9807191,0.9923199,0.962183792
C018,Escherichia coli K-12 BW25113,BW25113_0919,0,0.00029858807,0.008478963,0.042202048,0.030521102,0.0037227557,0.017044691354
C018,Escherichia coli K-12 BW25113,BW25113_0920,0,0.08106842,0.0048148953,0.28499502,0.0054369257,0.006236804,0.07651041299999999
C018,Escherichia coli K-12 BW25113,BW25113_0921,0,0.0060149315,0.0031117646,0.033919573,0.013090563,0.0038492063,0.01199720768
C018,Escherichia coli K-12 BW25113,BW25113_0922,1,0.998966,0.9938706,0.98209447,0.98707706,0.99080104,0.990561834
C018,Escherichia coli K-12 BW25113,BW25113_0923,1,0.98260856,0.9861968,0.8784674,0.9908626,0.90678674,0.94898442
C018,Escherichia coli K-12 BW25113,BW25113_0924,1,0.97482973,0.9892189,0.6428743,0.8205172,0.99632406,0.884752838
C018,Escherichia coli K-12 BW25113,BW25113_0925,0,0.0021067886,0.0032423262,0.022895493,0.0029212406,0.0029917178,0.006831513239999999
C018,Escherichia coli K-12 BW25113,BW25113_0926,0,0.12683837,0.18864332,0.3540756,0.15363738,0.060365643,0.1767120626
C018,Escherichia coli K-12 BW25113,BW25113_0927,0,0.004715327,0.32455868,0.00478693,0.07236897,0.0037536656,0.08203671452000001
C018,Escherichia coli K-12 BW25113,BW25113_0928,0,0.15954435,0.33958244,0.45659712,0.6354748,0.21194379,0.3606285
C018,Escherichia coli K-12 BW25113,BW25113_0929,0,0.4468303,0.1679723,0.25712198,0.04674327,0.17957902,0.21964937399999998
C018,Escherichia coli K-12 BW25113,BW25113_0930,1,0.9665618,0.9264907,0.98891824,0.9710985,0.9948808,0.969590008
C018,Escherichia coli K-12 BW25113,BW25113_0931,0,0.0009752821,0.017343234,0.0016817742,0.0160952,0.1820571,0.04363051806
C018,Escherichia coli K-12 BW25113,BW25113_0932,0,0.01768659,0.020009328,0.029786335,0.40518582,0.67389786,0.2293131866
C018,Escherichia coli K-12 BW25113,BW25113_0933,0,0.032870743,0.02033512,0.041382268,0.0486572,0.011647608,0.030978587800000002
C018,Escherichia coli K-12 BW25113,BW25113_0934,0,0.0035359417,0.0022935607,0.053829156,0.0015883802,0.025868645,0.017423136720000003
C018,Escherichia coli K-12 BW25113,BW25113_0935,0,0.042411417,0.0033221452,0.0005180881,0.0019554044,0.012299454,0.01210130174
C018,Escherichia coli K-12 BW25113,BW25113_0936,0,0.0018580175,0.0059504095,0.001630094,0.0024898115,0.012552271,0.0048961207
C018,Escherichia coli K-12 BW25113,BW25113_0937,0,0.19233045,0.22086231,0.19979025,0.006861555,0.019008638,0.12777064059999999
C018,Escherichia coli K-12 BW25113,BW25113_0938,0,0.00083328626,0.0005868842,0.033078674,0.03362219,0.00731372,0.015086950892
C018,Escherichia coli K-12 BW25113,BW25113_0939,0,0.11736831,0.25888106,0.0361773,0.0066709216,0.12327904,0.10847532632000001
C018,Escherichia coli K-12 BW25113,BW25113_0940,0,0.009843222,0.03833562,0.022539278,0.07757638,0.030642847,0.0357874694
C018,Escherichia coli K-12 BW25113,BW25113_0941,0,0.0007890261,0.096136644,0.0038127895,0.009069849,0.045675024,0.03109666652
C018,Escherichia coli K-12 BW25113,BW25113_0942,0,0.039619613,0.055685475,0.009761284,0.0005619052,0.072589114,0.03564347824
C018,Escherichia coli K-12 BW25113,BW25113_0943,0,0.05067605,0.17209673,0.14519352,0.010009194,0.077235945,0.09104228779999998
C018,Escherichia coli K-12 BW25113,BW25113_0944,0,0.11756793,0.003684683,0.23044229,0.029821334,0.029966144,0.0822964762
C018,Escherichia coli K-12 BW25113,BW25113_0945,0,0.45110986,0.64484614,0.49308252,0.8515559,0.5317047,0.5944598240000001
C018,Escherichia coli K-12 BW25113,BW25113_0946,0,0.05029372,0.08669572,0.33943072,0.48183873,0.014357043,0.19452318659999998
C018,Escherichia coli K-12 BW25113,BW25113_0947,0,0.0024202033,0.049348045,0.011350376,0.015718833,0.0065842583,0.01708434312
C018,Escherichia coli K-12 BW25113,BW25113_0948,0,0.01048874,0.029565493,0.005310311,0.013699647,0.013716473,0.0145561328
C018,Escherichia coli K-12 BW25113,BW25113_0949,0,0.016486574,0.0124598,0.021569593,0.09381597,0.03369837,0.0356060614
C018,Escherichia coli K-12 BW25113,BW25113_0950,0,0.043631908,0.06909345,0.03697796,0.00073413056,0.01217478,0.032522445712
C018,Escherichia coli K-12 BW25113,BW25113_0951,0,0.02736943,0.42733446,0.081991434,0.16369694,0.02927289,0.1459330308
C018,Escherichia coli K-12 BW25113,BW25113_0952,0,0.0039554187,0.042797018,0.0020167525,0.0005186217,0.07648972,0.02515550618
C018,Escherichia coli K-12 BW25113,BW25113_0953,0,0.0072559738,0.029995086,0.12751663,0.29334977,0.12532039,0.11668756996
C018,Escherichia coli K-12 BW25113,BW25113_0954,1,0.9838844,0.9439435,0.9724063,0.98936254,0.9897738,0.975874108
C018,Escherichia coli K-12 BW25113,BW25113_0955,0,0.7426651,0.33198875,0.7669162,0.69362307,0.8178077,0.670600164
C018,Escherichia coli K-12 BW25113,BW25113_0956,0,0.13600567,0.15502946,0.69271225,0.35468233,0.053461585,0.278378259
C018,Escherichia coli K-12 BW25113,BW25113_0957,0,0.5853031,0.41876307,0.5491113,0.8710356,0.6141972,0.607682054
C018,Escherichia coli K-12 BW25113,BW25113_0958,0,0.34040195,0.000971965,0.051895484,0.46080366,0.001122639,0.1710391396
C018,Escherichia coli K-12 BW25113,BW25113_0959,0,0.0049868627,0.03560475,0.11638503,0.056124985,0.024056783,0.04743168214
C018,Escherichia coli K-12 BW25113,BW25113_0960,0,0.12469029,0.053063944,0.015311667,0.0630145,0.002985259,0.051813132000000005
C018,Escherichia coli K-12 BW25113,BW25113_0961,0,0.015321346,0.04790788,0.09934381,0.34192228,0.0027163362,0.10144233044000002
C018,Escherichia coli K-12 BW25113,BW25113_0962,0,0.012327134,0.28847253,0.50906926,0.06041412,0.13332576,0.20072176079999998
C018,Escherichia coli K-12 BW25113,BW25113_0963,0,0.019086618,0.010949141,0.07678356,0.1921136,0.0730681,0.07440020379999998
C018,Escherichia coli K-12 BW25113,BW25113_0964,0,0.3398981,0.4126583,0.05385589,0.06744111,0.103577346,0.19548614920000001
C018,Escherichia coli K-12 BW25113,BW25113_0965,0,0.015292835,0.06686988,0.090242684,0.12321033,0.12172874,0.0834688938
C018,Escherichia coli K-12 BW25113,BW25113_0966,0,0.0037179128,0.002144754,0.094167225,0.021023529,0.016363153,0.02748331476
C018,Escherichia coli K-12 BW25113,BW25113_0967,0,0.07238114,0.09588744,0.07482244,0.005790784,0.25921863,0.10162008679999998
C018,Escherichia coli K-12 BW25113,BW25113_0968,0,0.07646952,0.054712906,0.00404108,0.006363857,0.01437024,0.0311915206
C018,Escherichia coli K-12 BW25113,BW25113_0969,0,0.64882535,0.6570558,0.7730485,0.71738815,0.91539705,0.74234297
C018,Escherichia coli K-12 BW25113,BW25113_0970,0,0.86557585,0.5069394,0.6753045,0.23823148,0.2194376,0.5010977660000001
C018,Escherichia coli K-12 BW25113,BW25113_0972,0,0.37929627,0.45462865,0.45999205,0.46263567,0.6446443,0.48023938800000004
C018,Escherichia coli K-12 BW25113,BW25113_0973,0,0.28037468,0.018698094,0.06137127,0.11782627,0.09384463,0.11442298879999999
C018,Escherichia coli K-12 BW25113,BW25113_0974,0,0.06034714,0.012898654,0.28175038,0.0101107685,0.035505954,0.08012257930000001
C018,Escherichia coli K-12 BW25113,BW25113_0975,0,0.0016756823,0.012123915,0.0022039434,0.0026241478,0.16695963,0.0371174637
C018,Escherichia coli K-12 BW25113,BW25113_0976,0,0.0003856803,0.02383027,0.02972834,0.008796163,0.11374717,0.03529752466
C018,Escherichia coli K-12 BW25113,BW25113_0977,0,0.08972278,0.09764605,0.013623988,0.022906788,0.074198596,0.05961964040000001
C018,Escherichia coli K-12 BW25113,BW25113_0978,0,0.058290668,0.07848387,0.5974077,0.29723662,0.39205357,0.28469448560000005
C018,Escherichia coli K-12 BW25113,BW25113_0979,0,0.0041661337,0.008153834,0.053044457,0.013846304,0.21731196,0.059304537739999996
C018,Escherichia coli K-12 BW25113,BW25113_0980,0,0.00027579375,0.00028913523,0.014430949,0.0015214507,0.011298317,0.005563129136
C018,Escherichia coli K-12 BW25113,BW25113_0981,0,0.29533967,0.123277314,0.5399284,0.30155337,0.18522413,0.2890645768
C018,Escherichia coli K-12 BW25113,BW25113_0982,0,0.048624054,0.076929644,0.38374323,0.122675665,0.7051515,0.2674248186
C018,Escherichia coli K-12 BW25113,BW25113_0983,0,0.061874572,0.10781995,0.02605686,0.04945881,0.29153514,0.10734906640000001
C018,Escherichia coli K-12 BW25113,BW25113_0984,0,0.00024746492,0.0007092279,0.044303507,0.18269628,0.0023684348,0.046064982924000006
C018,Escherichia coli K-12 BW25113,BW25113_0985,0,0.0021014323,0.08035388,0.019042408,0.06909201,0.029163815,0.03995070906
C018,Escherichia coli K-12 BW25113,BW25113_0986,0,0.18272077,0.03666374,0.014300379,0.26069087,0.014164506,0.101708053
C018,Escherichia coli K-12 BW25113,BW25113_0987,0,0.015317951,0.03036402,0.032238405,0.35648778,0.022426492,0.09136692960000001
C018,Escherichia coli K-12 BW25113,BW25113_0988,0,0.21742345,0.023720989,0.0016104839,0.19125995,0.07326891,0.10145675658
C018,Escherichia coli K-12 BW25113,BW25113_0989,0,0.004926885,0.053187076,0.09099742,0.07545662,0.42633393,0.1301803862
C018,Escherichia coli K-12 BW25113,BW25113_0990,0,0.12696317,0.32988822,0.068010144,0.25988543,0.7624019,0.3094297728
C018,Escherichia coli K-12 BW25113,BW25113_0991,0,0.08992618,0.6038505,0.3033473,0.44921064,0.22236682,0.333740288
C018,Escherichia coli K-12 BW25113,BW25113_0992,0,0.007596471,0.09403957,0.046590485,0.0767828,0.56751114,0.1585040932
C018,Escherichia coli K-12 BW25113,BW25113_0993,0,0.030230783,0.073728874,0.0536997,0.18914966,0.005206796,0.0704031626
C018,Escherichia coli K-12 BW25113,BW25113_0994,0,0.0005479528,0.013405923,0.0076851095,0.0023744104,0.0013262887,0.00506793688
C018,Escherichia coli K-12 BW25113,BW25113_0995,0,0.004210407,0.0053974534,0.056097995,0.02384351,0.0015931089,0.01822849486
C018,Escherichia coli K-12 BW25113,BW25113_0996,0,0.035869446,0.063215695,0.005341391,0.0025832204,0.013138541,0.024029658680000003
C018,Escherichia coli K-12 BW25113,BW25113_0997,0,0.015728856,0.65371644,0.022945723,0.10649143,0.035758827,0.1669282552
C018,Escherichia coli K-12 BW25113,BW25113_0998,0,0.251859,0.21798886,0.77135795,0.1239012,0.03382149,0.27978569999999997
C018,Escherichia coli K-12 BW25113,BW25113_0999,0,0.003048764,0.0025391828,0.034111217,0.015099382,0.022884864,0.015536681960000001
C018,Escherichia coli K-12 BW25113,BW25113_1000,0,0.039954357,0.08655309,0.055653337,0.052085582,0.02168733,0.0511867392
C018,Escherichia coli K-12 BW25113,BW25113_1001,0,0.71630025,0.12804908,0.27113256,0.46217218,0.28348514,0.37222784200000003
C018,Escherichia coli K-12 BW25113,BW25113_1002,0,0.015348,0.010210061,0.043265548,0.019834347,0.064652316,0.030662054400000006
C018,Escherichia coli K-12 BW25113,BW25113_1003,0,0.020812724,0.55334234,0.13742842,0.13017389,0.013515578,0.1710545904
C018,Escherichia coli K-12 BW25113,BW25113_1004,0,0.0018364385,8.591942e-05,0.4966632,0.111060426,0.0083762575,0.12360444828400001
C018,Escherichia coli K-12 BW25113,BW25113_1006,0,0.002290635,0.005317693,0.0066176276,0.004282206,0.088854164,0.02147246512
C018,Escherichia coli K-12 BW25113,BW25113_1007,0,0.013423347,0.023367193,0.14193434,0.005491089,0.010350832,0.038913360200000004
C018,Escherichia coli K-12 BW25113,BW25113_1008,0,0.00032857736,0.00058104267,0.03214338,0.0039463136,0.021110604,0.011621983526000001
C018,Escherichia coli K-12 BW25113,BW25113_1009,0,0.020591771,0.0060866834,0.06924945,0.024995957,0.042237133,0.032632198880000005
C018,Escherichia coli K-12 BW25113,BW25113_1010,0,0.003794488,0.012496948,0.06752525,0.060928144,0.023706555,0.033690277
C018,Escherichia coli K-12 BW25113,BW25113_1011,0,0.048352566,0.02160264,0.05388361,0.0073288125,0.034133296,0.0330601849
C018,Escherichia coli K-12 BW25113,BW25113_1012,0,0.008179353,0.0043488625,0.07651496,0.00086152717,0.0854835,0.035077640534
C018,Escherichia coli K-12 BW25113,BW25113_1013,0,0.0033150604,0.0007111564,0.1842709,0.011569285,0.004893777,0.04095203576
C018,Escherichia coli K-12 BW25113,BW25113_1014,0,0.16396712,0.20629539,0.2310326,0.20482574,0.14056568,0.189337306
C018,Escherichia coli K-12 BW25113,BW25113_1015,0,0.016859805,0.06945599,0.037551496,0.12327327,0.017735826,0.0529752774
C018,Escherichia coli K-12 BW25113,BW25113_1018,0,0.3407143,0.3127108,0.030302834,0.020456508,0.009009578,0.142638804
C018,Escherichia coli K-12 BW25113,BW25113_1019,0,0.017551739,0.1986587,0.014872519,0.005974165,0.010065322,0.049424489
C018,Escherichia coli K-12 BW25113,BW25113_1020,0,0.3150776,0.37555838,0.08826906,0.030749625,0.71828663,0.30558825900000003
C018,Escherichia coli K-12 BW25113,BW25113_1021,0,0.35160142,0.021009877,0.19836901,0.26669762,0.22121288,0.2117781614
C018,Escherichia coli K-12 BW25113,BW25113_1022,0,0.13038476,0.24184777,0.80130124,0.57090247,0.30838493,0.41056423400000003
C018,Escherichia coli K-12 BW25113,BW25113_1023,0,0.0043131826,0.011546328,0.01605626,0.24433571,0.0066258484,0.056575465800000016
C018,Escherichia coli K-12 BW25113,BW25113_1024,0,0.07450192,0.21524522,0.18178608,0.075520016,0.01214808,0.1118402632
C018,Escherichia coli K-12 BW25113,BW25113_1025,0,0.022395825,0.016770717,0.031219505,0.07803608,0.09993828,0.0496720814
C018,Escherichia coli K-12 BW25113,BW25113_1026,0,0.00010733431,0.0077929995,0.0018905804,0.002103372,0.041834123,0.010745681842000001
C018,Escherichia coli K-12 BW25113,BW25113_1027,0,1.4209388e-05,0.00013356742,0.501651,0.026967673,0.011622219,0.10807773376160001
C018,Escherichia coli K-12 BW25113,BW25113_1028,0,0.059535883,0.3078174,0.3495303,0.07641793,0.09466649,0.1775936006
C018,Escherichia coli K-12 BW25113,BW25113_1029,0,0.2616157,0.4816651,0.4120016,0.6555748,0.12884882,0.387941204
C018,Escherichia coli K-12 BW25113,BW25113_1033,0,0.011232025,0.0009310982,0.13649458,0.011780451,0.00695748,0.03347912684
C018,Escherichia coli K-12 BW25113,BW25113_1034,0,0.03525412,0.006741176,0.0020778845,0.004624252,0.006016574,0.010942801300000003
C018,Escherichia coli K-12 BW25113,BW25113_1035,0,0.07379216,0.13770479,0.20154473,0.31020266,0.06416828,0.15748252399999998
C018,Escherichia coli K-12 BW25113,BW25113_1036,0,0.079786375,0.006815306,0.037110876,0.08730583,0.010152172,0.0442341118
C018,Escherichia coli K-12 BW25113,BW25113_1037,0,0.08088777,0.07035052,0.014882437,0.042077966,0.17635903,0.0769115446
C018,Escherichia coli K-12 BW25113,BW25113_1038,0,0.018167242,0.005329859,0.2758061,0.07140831,0.041973874,0.082537077
C018,Escherichia coli K-12 BW25113,BW25113_1039,0,0.51419973,0.27179107,0.31566304,0.31235301,0.095071964,0.3018157628
C018,Escherichia coli K-12 BW25113,BW25113_1040,0,0.0040829964,0.0014910934,0.09495265,0.0058045215,0.02567917,0.026402086260000002
C018,Escherichia coli K-12 BW25113,BW25113_1041,0,0.0035403883,0.02820096,0.013826883,0.0010007198,0.09171608,0.027657006220000002
C018,Escherichia coli K-12 BW25113,BW25113_1042,0,0.0048830975,0.07404915,0.0014223779,0.0014921316,0.020080967,0.0203855448
C018,Escherichia coli K-12 BW25113,BW25113_1043,0,0.2013992,0.045197006,0.03022142,0.004925824,0.22404288,0.10115726600000001
C018,Escherichia coli K-12 BW25113,BW25113_1044,0,0.085706756,0.1510173,0.307044,0.11454622,0.2386786,0.1793985752
C018,Escherichia coli K-12 BW25113,BW25113_1045,0,0.0053312923,0.007785087,0.057826575,0.00734201,0.11089284,0.03783556086
C018,Escherichia coli K-12 BW25113,BW25113_1046,0,0.016136384,0.15212867,0.024635747,0.25006983,0.07165553,0.10292523220000001
C018,Escherichia coli K-12 BW25113,BW25113_1047,0,0.074041225,0.016160961,0.0027375878,0.038481124,0.007242508,0.02773268116
C018,Escherichia coli K-12 BW25113,BW25113_1048,0,0.025502464,0.015344673,0.0042561125,0.014089576,0.00031890185,0.011902345469999999
C018,Escherichia coli K-12 BW25113,BW25113_1049,0,0.093513906,0.10984935,0.061217245,0.16674927,0.07195024,0.1006560022
C018,Escherichia coli K-12 BW25113,BW25113_1050,0,0.011769527,0.015800133,0.10708966,0.1658415,0.16726021,0.093552206
C018,Escherichia coli K-12 BW25113,BW25113_1051,0,0.039831407,0.46424395,0.17776397,0.5022629,0.0016519553,0.23715083646
C018,Escherichia coli K-12 BW25113,BW25113_1053,0,0.011015545,0.025385847,0.10447408,0.017434388,0.03285402,0.038232776
C018,Escherichia coli K-12 BW25113,BW25113_1054,0,0.9859364,0.95494866,0.76253957,0.7551416,0.91804415,0.875322076
C018,Escherichia coli K-12 BW25113,BW25113_1055,0,0.0062573506,0.1085183,0.014843387,0.16202942,0.08610816,0.07555132352
C018,Escherichia coli K-12 BW25113,BW25113_1056,0,0.55017066,0.7396528,0.082650945,0.33540657,0.38450032,0.418476259
C018,Escherichia coli K-12 BW25113,BW25113_1057,0,0.05993352,0.054116003,0.042841766,0.0037971495,0.02006123,0.036149933700000005
C018,Escherichia coli K-12 BW25113,BW25113_1058,0,0.86554176,0.4123844,0.3155543,0.40729353,0.18939988,0.43803477399999996
C018,Escherichia coli K-12 BW25113,BW25113_1059,0,0.00021550039,0.0031817139,0.0093396455,0.003265726,0.0012806064,0.003456638438
C018,Escherichia coli K-12 BW25113,BW25113_1060,0,0.5003139,0.8503354,0.13856246,0.18664193,0.6896226,0.47309525799999996
C018,Escherichia coli K-12 BW25113,BW25113_1061,0,0.026999036,0.12608741,0.21525782,0.19595522,0.061043672,0.1250686316
C018,Escherichia coli K-12 BW25113,BW25113_1062,0,0.5517342,0.41491148,0.5768193,0.72639686,0.807723,0.615516968
C018,Escherichia coli K-12 BW25113,BW25113_1063,0,0.012360071,0.0016704338,0.03867869,0.006857319,0.40183443,0.09228018876
C018,Escherichia coli K-12 BW25113,BW25113_1064,0,0.001241837,0.17872788,0.023517473,0.0026895646,0.008673251,0.042970001120000004
C018,Escherichia coli K-12 BW25113,BW25113_1065,0,0.014969471,0.022959456,0.1210915,0.026525117,0.016014496,0.040312007999999996
C018,Escherichia coli K-12 BW25113,BW25113_1066,0,0.010730196,0.0017527686,0.012361835,0.0011314475,0.030281251,0.01125149962
C018,Escherichia coli K-12 BW25113,BW25113_1067,0,0.086552195,0.46042937,0.68118924,0.33390564,0.13665022,0.339745333
C018,Escherichia coli K-12 BW25113,BW25113_1068,0,0.014758515,0.016879791,0.008123421,0.021380842,0.008121474,0.013852808600000002
C018,Escherichia coli K-12 BW25113,BW25113_1069,1,0.98162985,0.98076665,0.9930386,0.97301435,0.9782416,0.98133821
C018,Escherichia coli K-12 BW25113,BW25113_1070,0,4.736135e-06,0.007909147,0.0029513328,0.008225398,0.003515363,0.004521195387
C018,Escherichia coli K-12 BW25113,BW25113_1071,0,0.0070755207,0.0007706042,0.0055424976,0.0033517834,0.0027604036,0.0039001618999999995
C018,Escherichia coli K-12 BW25113,BW25113_1072,0,0.05096077,0.024613483,0.101254046,0.04947181,0.021640815,0.049588184800000004
C018,Escherichia coli K-12 BW25113,BW25113_1073,0,0.0035261265,0.00031135586,0.013712888,0.008855202,0.0034059563,0.005962305731999999
C018,Escherichia coli K-12 BW25113,BW25113_1074,0,0.0038953533,0.0031117836,0.0053049163,0.018389834,0.040291242,0.014198625840000001
C018,Escherichia coli K-12 BW25113,BW25113_1075,0,0.0045972993,0.005273236,0.028879419,0.0015487847,0.0032933974,0.00871842728
C018,Escherichia coli K-12 BW25113,BW25113_1076,0,0.000496166,0.0015637149,0.0008255568,0.00055812846,0.025655357,0.005819784632000001
C018,Escherichia coli K-12 BW25113,BW25113_1077,0,0.007943805,0.0027208766,0.0054422556,0.038895357,0.015512347,0.014102928239999998
C018,Escherichia coli K-12 BW25113,BW25113_1078,0,0.014711153,0.0025896227,0.024881512,0.007900247,0.08258257,0.026533020939999995
C018,Escherichia coli K-12 BW25113,BW25113_1079,0,0.017100852,0.019833166,0.011075753,0.051162686,0.41507044,0.10284857939999999
C018,Escherichia coli K-12 BW25113,BW25113_1080,0,0.0075370404,0.0001157966,0.7264576,0.0018340625,0.036329333,0.15445476649999998
C018,Escherichia coli K-12 BW25113,BW25113_1081,0,0.0065469546,0.013872726,6.064724e-05,0.010974385,0.0028081588,0.006852574328
C018,Escherichia coli K-12 BW25113,BW25113_1082,0,0.0013895015,0.0022216495,0.0015263763,0.008573197,0.0005832065,0.00285878616
C018,Escherichia coli K-12 BW25113,BW25113_1083,0,0.0036918898,0.0004927475,0.024340209,0.008407689,0.007567498,0.00890000666
C018,Escherichia coli K-12 BW25113,BW25113_1084,1,0.75282794,0.8061163,0.71668875,0.7466917,0.6629511,0.737055158
C018,Escherichia coli K-12 BW25113,BW25113_1085,1,0.0614513,0.13930462,0.2536027,0.37171534,0.41980192,0.249175176
C018,Escherichia coli K-12 BW25113,BW25113_1086,0,0.56164813,0.3494058,0.61099225,0.43781883,0.0066515803,0.39330331806
C018,Escherichia coli K-12 BW25113,BW25113_1087,0,0.37443832,0.49549118,0.4617376,0.7837691,0.92235994,0.6075592280000001
C018,Escherichia coli K-12 BW25113,BW25113_1088,0,0.060445804,0.16487788,0.2744576,0.077037595,0.013884296,0.11814063499999998
C018,Escherichia coli K-12 BW25113,BW25113_1089,0,0.59183127,0.8091958,0.40940702,0.59516406,0.7562581,0.63237125
C018,Escherichia coli K-12 BW25113,BW25113_1090,0,0.031517155,0.20358078,0.108475275,0.15541194,0.2753519,0.15486740999999998
C018,Escherichia coli K-12 BW25113,BW25113_1091,0,0.9514664,0.9260219,0.9776424,0.94742167,0.9258466,0.9456797939999999
C018,Escherichia coli K-12 BW25113,BW25113_1092,1,0.90073293,0.9681835,0.97396255,0.9777534,0.9724153,0.958609536
C018,Escherichia coli K-12 BW25113,BW25113_1093,1,0.98808646,0.9642437,0.99174,0.9772982,0.98081553,0.980436778
C018,Escherichia coli K-12 BW25113,BW25113_1094,1,0.86319345,0.9204311,0.9408678,0.91481316,0.9278589,0.9134328820000001
C018,Escherichia coli K-12 BW25113,BW25113_1095,0,0.18183282,0.46351177,0.06285336,0.08439577,0.19315718,0.19715018
C018,Escherichia coli K-12 BW25113,BW25113_1096,0,0.022006009,0.11648952,0.15669918,0.15892,0.12516646,0.11585623380000001
C018,Escherichia coli K-12 BW25113,BW25113_1097,0,0.5865176,0.3632007,0.17344812,0.5474228,0.47891062,0.4298999680000001
C018,Escherichia coli K-12 BW25113,BW25113_1098,1,0.99016374,0.92737883,0.9537772,0.9784436,0.9757504,0.9651027539999999
C018,Escherichia coli K-12 BW25113,BW25113_1099,1,0.9877487,0.99342316,0.99072355,0.9888785,0.96515834,0.9851864500000002
C018,Escherichia coli K-12 BW25113,BW25113_1100,0,0.042074263,0.18731958,0.051707797,0.018541835,0.14398646,0.088725987
C018,Escherichia coli K-12 BW25113,BW25113_1101,0,0.15371871,0.043538097,0.023308428,0.065115504,0.001738098,0.05748376740000001
C018,Escherichia coli K-12 BW25113,BW25113_1102,0,0.00024586244,0.0067593968,0.00034386307,0.0038817562,0.002568282,0.002759832102
C018,Escherichia coli K-12 BW25113,BW25113_1103,0,0.020040885,0.0027556994,0.23344482,0.11859343,0.060978185,0.08716260388
C018,Escherichia coli K-12 BW25113,BW25113_1104,0,0.5943115,0.1368146,0.1291346,0.052896965,0.2611458,0.23486069299999998
C018,Escherichia coli K-12 BW25113,BW25113_1105,0,0.00020775212,0.002022805,0.0061028474,0.00017412295,0.013884303,0.004478366094
C018,Escherichia coli K-12 BW25113,BW25113_1106,0,0.06904725,0.01896493,0.14610256,0.035916846,0.7280256,0.19961143720000002
